gameid,league,split,game,patch,PlayerID,side,position,player,TeamID,ChampionID,Kills,Deaths,Assists,DoubleKills,TripleKills,QuadraKills,PentaKills,firstblood,FirstBloodKill,FirstBloodAssist,FirstBloodVictim,DamageToChampions,WardsPlaced,WardsKilled,ControlWardsBought,VisionScore,TotalGold,EarnedGold,GoldSpent,total cs,MinionKills,monsterkills,FriendlyMonstersKilled,EnemyMonstersKilled,GoldAtTen,XpAtTen,CsAtTen,GoldAtFifteen,XpAtFifteen,CsAtFifteen
ESPORTSTMNT02/1271058,LCS.A,2020-1,1,10.01,19.0,Red,1.0,Prismal,13,8.0,6,0,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18328.0,12.0,7.0,7.0,27.0,12548,8823,11100.0,242.0,223.0,19.0,11.0,4.0,3245.0,3201.0,77.0,5477.0,5015.0,130.0
ESPORTSTMNT02/1271058,LCS.A,2020-1,1,10.01,20.0,Red,2.0,Breezyyy,13,15.0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5480.0,36.0,5.0,10.0,71.0,7242,3517,6420.0,28.0,28.0,0.0,0.0,0.0,2136.0,2522.0,11.0,3319.0,3997.0,19.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,47.0,Blue,4.0,Jenkins,11,57.0,2,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15897.0,21.0,10.0,8.0,59.0,15242,9673,14550.0,309.0,301.0,8.0,4.0,0.0,3222.0,4795.0,84.0,4867.0,6915.0,115.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,106.0,Blue,5.0,MikeYeung,11,44.0,1,1,7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3561.0,13.0,14.0,14.0,54.0,11867,6298,10900.0,165.0,24.0,141.0,103.0,12.0,3286.0,2833.0,55.0,4835.0,4654.0,73.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,49.0,Blue,3.0,Yusui,11,147.0,1,2,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16646.0,9.0,21.0,6.0,64.0,16034,10465,16900.0,373.0,336.0,37.0,24.0,1.0,3557.0,5041.0,97.0,5620.0,8257.0,158.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,45.0,Blue,1.0,Tactical,11,8.0,4,3,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22437.0,21.0,22.0,7.0,90.0,18951,13382,17880.0,417.0,351.0,66.0,31.0,22.0,3526.0,3627.0,94.0,6787.0,6011.0,144.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,51.0,Blue,2.0,Cao,11,78.0,0,6,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2257.0,73.0,11.0,23.0,126.0,9409,3840,8875.0,32.0,32.0,0.0,0.0,0.0,2182.0,2448.0,12.0,3143.0,3094.0,16.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,97.0,Red,4.0,Dhokla,20,1.0,6,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16846.0,19.0,11.0,4.0,41.0,16696,11127,14900.0,353.0,310.0,43.0,13.0,12.0,3285.0,5065.0,86.0,5054.0,7443.0,130.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,98.0,Red,5.0,Spica,20,63.0,2,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9306.0,19.0,17.0,9.0,70.0,13283,7714,10375.0,217.0,46.0,171.0,120.0,11.0,2993.0,3014.0,63.0,4351.0,4659.0,97.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,99.0,Red,3.0,Evolved,20,18.0,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13335.0,25.0,6.0,14.0,37.0,17663,12094,14250.0,429.0,372.0,57.0,54.0,0.0,3035.0,4470.0,85.0,4609.0,6474.0,129.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,100.0,Red,1.0,Lost,20,100.0,4,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18697.0,19.0,13.0,10.0,51.0,17780,12211,13675.0,368.0,355.0,13.0,9.0,0.0,3388.0,3279.0,92.0,4836.0,5105.0,131.0
ESPORTSTMNT02/1271075,LCS.A,2020-1,1,10.01,101.0,Red,2.0,Treatz,20,15.0,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965.0,85.0,5.0,23.0,110.0,8865,3296,7275.0,27.0,27.0,0.0,0.0,0.0,2129.0,2858.0,15.0,3134.0,3738.0,20.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,21.0,Blue,4.0,Kumo,7,74.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16395.0,27.0,5.0,14.0,49.0,14165,9095,12900.0,309.0,282.0,27.0,16.0,4.0,2918.0,4857.0,75.0,4711.0,7797.0,129.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,22.0,Blue,5.0,Svenskeren,7,63.0,1,2,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8771.0,30.0,20.0,18.0,73.0,11921,6851,10725.0,189.0,46.0,143.0,104.0,1.0,3063.0,2577.0,51.0,4165.0,3809.0,77.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,23.0,Blue,3.0,Jiizuke,7,62.0,3,1,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22044.0,16.0,6.0,3.0,36.0,16561,11491,15525.0,337.0,297.0,40.0,12.0,24.0,3202.0,4437.0,72.0,4981.0,7062.0,114.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,24.0,Blue,1.0,Bang,7,100.0,8,0,5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27434.0,26.0,22.0,12.0,76.0,18526,13456,16800.0,341.0,322.0,19.0,16.0,3.0,3522.0,3275.0,99.0,5173.0,5245.0,143.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,25.0,Blue,2.0,Zeyzal,7,114.0,0,0,10,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4057.0,65.0,14.0,20.0,106.0,9039,3969,8750.0,42.0,42.0,0.0,0.0,0.0,2260.0,2963.0,15.0,3278.0,4583.0,25.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,11.0,Red,4.0,Ssumday,3,1.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12180.0,24.0,9.0,13.0,51.0,14113,9043,14150.0,341.0,319.0,22.0,10.0,0.0,3202.0,5158.0,89.0,5013.0,8098.0,140.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,12.0,Red,5.0,Meteos,3,83.0,0,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6611.0,13.0,22.0,12.0,72.0,9744,4674,8875.0,177.0,39.0,138.0,91.0,14.0,3033.0,2998.0,62.0,4287.0,4291.0,86.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,13.0,Red,3.0,Ryoma,3,98.0,0,5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14132.0,20.0,6.0,19.0,43.0,12761,7691,12800.0,306.0,239.0,67.0,35.0,9.0,2935.0,4101.0,73.0,4331.0,6014.0,110.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,14.0,Red,1.0,Cody Sun,3,137.0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14602.0,21.0,19.0,12.0,57.0,15386,10316,14650.0,380.0,352.0,28.0,28.0,0.0,3310.0,3239.0,88.0,5435.0,5782.0,136.0
ESPORTSTMNT02/1271091,LCS,2020-1,1,10.01,15.0,Red,2.0,Stunt,3,91.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4231.0,72.0,21.0,19.0,127.0,8252,3182,7975.0,45.0,45.0,0.0,0.0,0.0,2174.0,2584.0,14.0,3318.0,3502.0,21.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,41.0,Blue,4.0,Impact,1,85.0,1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13459.0,20.0,8.0,6.0,46.0,12607,7501,12150.0,241.0,241.0,0.0,0.0,0.0,2768.0,4130.0,64.0,4335.0,6816.0,110.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,48.0,Blue,5.0,Shernfire,1,44.0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4146.0,14.0,13.0,13.0,49.0,11260,6154,10110.0,175.0,14.0,161.0,105.0,8.0,2642.0,2434.0,49.0,4284.0,4430.0,83.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,43.0,Blue,3.0,Jensen,1,84.0,5,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19172.0,15.0,5.0,8.0,34.0,17088,11982,15400.0,383.0,315.0,68.0,37.0,18.0,3523.0,4857.0,101.0,5820.0,7788.0,155.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,44.0,Blue,1.0,Doublelift,1,137.0,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12661.0,15.0,18.0,3.0,60.0,18585,13479,15375.0,436.0,359.0,77.0,37.0,23.0,3127.0,2759.0,81.0,5517.0,4931.0,135.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,46.0,Blue,2.0,CoreJJ,1,91.0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3178.0,57.0,18.0,17.0,126.0,8800,3694,7725.0,39.0,39.0,0.0,0.0,0.0,2062.0,2460.0,13.0,3423.0,3744.0,21.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,92.0,Red,4.0,Broken Blade,10,33.0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20126.0,25.0,2.0,12.0,37.0,15025,9919,14733.0,300.0,294.0,6.0,2.0,1.0,2931.0,4181.0,66.0,5121.0,7085.0,115.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,93.0,Red,5.0,Dardoch,10,26.0,2,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9924.0,10.0,22.0,12.0,64.0,10606,5500,10700.0,169.0,24.0,145.0,99.0,5.0,3492.0,2533.0,53.0,5063.0,3887.0,76.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,94.0,Red,3.0,Bjergsen,10,146.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11864.0,19.0,4.0,10.0,29.0,11729,6623,11575.0,300.0,280.0,20.0,19.0,0.0,3389.0,4884.0,93.0,5476.0,8256.0,158.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,95.0,Red,1.0,Kobbe,10,73.0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10939.0,10.0,8.0,2.0,39.0,14898,9792,14800.0,349.0,329.0,20.0,16.0,0.0,3197.0,2938.0,73.0,5197.0,4822.0,119.0
ESPORTSTMNT02/1271104,LCS,2020-1,1,10.01,96.0,Red,2.0,Biofrost,10,64.0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1746.0,64.0,21.0,24.0,129.0,7799,2693,7700.0,43.0,43.0,0.0,0.0,0.0,2265.0,2471.0,14.0,3468.0,3262.0,20.0
ESPORTSTMNT01/1291177,LCS.A,2020-1,1,10.02,58.0,Blue,4.0,Deus,16,133.0,1,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5904.0,8.0,0.0,2.0,11.0,9387,5978,9400.0,223.0,219.0,4.0,4.0,0.0,3478.0,4891.0,78.0,5785.0,7660.0,131.0
ESPORTSTMNT01/1291177,LCS.A,2020-1,1,10.02,59.0,Blue,5.0,Fragas,16,44.0,0,6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,13.0,4.0,12.0,26.0,6370,2961,5750.0,114.0,19.0,95.0,62.0,3.0,2720.0,2525.0,53.0,4011.0,3918.0,75.0
ESPORTSTMNT01/1291177,LCS.A,2020-1,1,10.02,60.0,Blue,3.0,Tuesday,16,66.0,2,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9976.0,10.0,5.0,5.0,24.0,9503,6094,8575.0,213.0,205.0,8.0,8.0,0.0,3455.0,4927.0,100.0,6102.0,7672.0,153.0
ESPORTSTMNT01/1291177,LCS.A,2020-1,1,10.02,55.0,Blue,1.0,Stixxay,16,73.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10259.0,13.0,14.0,8.0,39.0,8854,5445,8200.0,209.0,205.0,4.0,4.0,0.0,3077.0,3218.0,81.0,5260.0,5279.0,126.0
ESPORTSTMNT01/1291177,LCS.A,2020-1,1,10.02,61.0,Blue,2.0,Fill,16,15.0,0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2743.0,22.0,4.0,8.0,39.0,5158,1749,4900.0,33.0,33.0,0.0,0.0,0.0,1951.0,2136.0,12.0,3151.0,3923.0,24.0
ESPORTSTMNT01/1291177,LCS.A,2020-1,1,10.02,16.0,Red,4.0,FakeGod,13,85.0,1,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8689.0,13.0,5.0,5.0,27.0,9197,5788,8475.0,204.0,200.0,4.0,0.0,0.0,3278.0,5093.0,79.0,4984.0,7642.0,124.0
